Age,Sex,FirstName,LastName,HeightInches,WeightPounds,WakeupTime,SleepTime
20,Male,Elizabeth,Rodriguez,86,183,9,22
25,Female,John,Brown,87,152,13,20
18,Female,Jennifer,Williams,77,116,12,27
96,Female,Karen,Smith,94,196,9,22
25,Female,John,Brown,87,152,11,24
32,Female,Nancy,Garcia,60,152,11,27
52,Male,Thomas,Miller,88,193,8,24
80,Female,Charles,Rodriguez,73,221,6,25
18,Male,Joseph,Williams,72,258,14,21
18,Female,Jennifer,Williams,77,116,13,26
96,Female,Karen,Smith,94,196,9,23
18,Female,Jennifer,Williams,77,116,14,25
52,Male,Thomas,Miller,88,193,5,28
35,Male,Susan,Garcia,66,134,8,26
18,Male,Joseph,Williams,72,258,14,26
80,Female,Charles,Rodriguez,73,221,13,24
27,Female,Linda,Garcia,77,206,6,21
27,Female,Linda,Garcia,77,206,13,20
96,Female,Karen,Smith,94,196,7,20
63,Female,Mary,Williams,76,119,5,25
96,Female,Karen,Smith,94,196,7,24
82,Female,Patricia,Johnson,95,132,7,27
18,Male,Joseph,Williams,72,258,5,27
96,Female,Karen,Smith,94,196,9,28
96,Female,Karen,Smith,94,196,11,21
70,Female,Jessica,Jones,65,193,12,28
66,Male,Robert,Brown,91,292,6,23
22,Female,James,Garcia,91,233,14,21
18,Male,Sarah,Johnson,92,289,7,28
27,Female,Linda,Garcia,77,206,14,27
70,Female,Jessica,Jones,65,193,6,22
25,Female,John,Brown,87,152,7,21
71,Female,Daniel,Brown,89,226,7,27
70,Female,Jessica,Jones,65,193,8,24
63,Female,Mary,Williams,76,119,11,24
63,Female,Mary,Williams,76,119,9,23
25,Female,John,Brown,87,152,14,25
25,Female,John,Brown,87,152,10,21
80,Female,Charles,Rodriguez,73,221,12,25
22,Female,James,Garcia,91,233,14,26
71,Female,Daniel,Brown,89,226,7,22
80,Female,Charles,Rodriguez,73,221,12,21
18,Male,Sarah,Johnson,92,289,14,24
96,Female,Karen,Smith,94,196,9,28
25,Female,John,Brown,87,152,11,23
82,Female,Patricia,Johnson,95,132,13,26
71,Female,Daniel,Brown,89,226,14,20
63,Female,Mary,Williams,76,119,13,26
18,Female,Jennifer,Williams,77,116,9,27
27,Female,Linda,Garcia,77,206,6,24
82,Female,Patricia,Johnson,95,132,5,28
18,Female,Jennifer,Williams,77,116,7,23
63,Female,Mary,Williams,76,119,5,26
66,Male,Robert,Brown,91,292,10,24
71,Female,Daniel,Brown,89,226,10,21
52,Male,Thomas,Miller,88,193,13,28
52,Male,Thomas,Miller,88,193,10,22
71,Female,Daniel,Brown,89,226,14,24
63,Female,Mary,Williams,76,119,13,22
71,Female,Daniel,Brown,89,226,11,22
52,Male,Thomas,Miller,88,193,9,25
20,Male,Elizabeth,Rodriguez,86,183,14,24
28,Female,Michael,Johnson,80,132,13,25
52,Male,Thomas,Miller,88,193,8,27
52,Male,Thomas,Miller,88,193,5,25
80,Female,Charles,Rodriguez,73,221,14,26
96,Female,Karen,Smith,94,196,6,23
35,Male,Susan,Garcia,66,134,14,25
35,Male,Susan,Garcia,66,134,13,23
35,Male,Susan,Garcia,66,134,8,20
96,Female,Karen,Smith,94,196,5,26
52,Male,Thomas,Miller,88,193,10,23
36,Female,William,Smith,90,121,8,22
96,Female,Karen,Smith,94,196,13,25
18,Female,Jennifer,Williams,77,116,9,28
18,Female,Jennifer,Williams,77,116,5,22
18,Female,Jennifer,Williams,77,116,9,23
96,Female,Karen,Smith,94,196,8,24
66,Male,Robert,Brown,91,292,12,21
32,Female,Nancy,Garcia,60,152,5,23
63,Male,David,Miller,79,203,13,21
35,Male,Susan,Garcia,66,134,8,24
71,Female,Daniel,Brown,89,226,7,22
22,Female,James,Garcia,91,233,6,21
52,Male,Thomas,Miller,88,193,11,25
80,Female,Charles,Rodriguez,73,221,12,21
18,Female,Jennifer,Williams,77,116,10,21
70,Female,Jessica,Jones,65,193,13,25
22,Female,James,Garcia,91,233,8,22
96,Female,Karen,Smith,94,196,8,20
25,Female,John,Brown,87,152,8,23
70,Female,Jessica,Jones,65,193,8,23
18,Male,Sarah,Johnson,92,289,8,24
52,Male,Thomas,Miller,88,193,10,25
18,Male,Sarah,Johnson,92,289,7,21
32,Female,Nancy,Garcia,60,152,14,21
66,Male,Robert,Brown,91,292,11,25
18,Male,Joseph,Williams,72,258,11,22
35,Male,Susan,Garcia,66,134,7,21
35,Male,Susan,Garcia,66,134,12,21
20,Male,Elizabeth,Rodriguez,86,183,7,27
28,Female,Michael,Johnson,80,132,9,25
63,Male,David,Miller,79,203,14,20
70,Female,Jessica,Jones,65,193,8,28
80,Female,Charles,Rodriguez,73,221,9,21
96,Female,Karen,Smith,94,196,6,26
25,Female,John,Brown,87,152,14,24
52,Male,Thomas,Miller,88,193,8,26
52,Male,Thomas,Miller,88,193,5,28
96,Female,Karen,Smith,94,196,5,26
18,Male,Joseph,Williams,72,258,5,27
80,Female,Charles,Rodriguez,73,221,7,21
18,Male,Sarah,Johnson,92,289,5,28
80,Female,Charles,Rodriguez,73,221,13,27
35,Male,Susan,Garcia,66,134,8,21
28,Female,Michael,Johnson,80,132,14,26
18,Female,Jennifer,Williams,77,116,10,23
36,Female,William,Smith,90,121,6,24
71,Female,Daniel,Brown,89,226,13,20
20,Male,Elizabeth,Rodriguez,86,183,10,26
35,Male,Susan,Garcia,66,134,5,28
27,Female,Linda,Garcia,77,206,9,25
80,Female,Charles,Rodriguez,73,221,13,24
63,Male,David,Miller,79,203,6,28
32,Female,Nancy,Garcia,60,152,8,25
27,Female,Linda,Garcia,77,206,8,25
63,Male,David,Miller,79,203,6,25
27,Female,Linda,Garcia,77,206,8,23
80,Female,Charles,Rodriguez,73,221,5,26
18,Female,Jennifer,Williams,77,116,7,24
52,Male,Thomas,Miller,88,193,14,24
71,Female,Daniel,Brown,89,226,5,25
63,Female,Mary,Williams,76,119,7,28
20,Male,Elizabeth,Rodriguez,86,183,14,23
35,Male,Susan,Garcia,66,134,7,21
18,Female,Jennifer,Williams,77,116,6,22
66,Male,Robert,Brown,91,292,10,27
35,Male,Susan,Garcia,66,134,12,24
20,Male,Elizabeth,Rodriguez,86,183,6,22
18,Female,Jennifer,Williams,77,116,10,20
70,Female,Jessica,Jones,65,193,11,21
80,Female,Charles,Rodriguez,73,221,8,20
18,Male,Joseph,Williams,72,258,7,21
18,Male,Joseph,Williams,72,258,14,25
25,Female,John,Brown,87,152,11,26
52,Male,Thomas,Miller,88,193,6,26
66,Male,Robert,Brown,91,292,7,20
27,Female,Linda,Garcia,77,206,9,22
70,Female,Jessica,Jones,65,193,11,26
18,Female,Jennifer,Williams,77,116,9,20
71,Female,Daniel,Brown,89,226,11,21
82,Female,Patricia,Johnson,95,132,6,27
63,Female,Mary,Williams,76,119,7,23
18,Male,Joseph,Williams,72,258,7,22
63,Female,Mary,Williams,76,119,9,22
63,Female,Mary,Williams,76,119,8,20
20,Male,Elizabeth,Rodriguez,86,183,14,24
82,Female,Patricia,Johnson,95,132,14,25
66,Male,Robert,Brown,91,292,12,24
96,Female,Karen,Smith,94,196,14,28
22,Female,James,Garcia,91,233,11,21
32,Female,Nancy,Garcia,60,152,5,23
80,Female,Charles,Rodriguez,73,221,12,23
71,Female,Daniel,Brown,89,226,5,27
25,Female,John,Brown,87,152,9,21
18,Male,Joseph,Williams,72,258,5,23
18,Female,Jennifer,Williams,77,116,10,20
28,Female,Michael,Johnson,80,132,9,20
71,Female,Daniel,Brown,89,226,7,26
80,Female,Charles,Rodriguez,73,221,7,21
35,Male,Susan,Garcia,66,134,11,22
18,Male,Joseph,Williams,72,258,9,23
71,Female,Daniel,Brown,89,226,14,23
35,Male,Susan,Garcia,66,134,14,27
80,Female,Charles,Rodriguez,73,221,7,22
63,Male,David,Miller,79,203,6,24
52,Male,Thomas,Miller,88,193,8,22
63,Male,David,Miller,79,203,9,24
35,Male,Susan,Garcia,66,134,5,21
32,Female,Nancy,Garcia,60,152,12,23
28,Female,Michael,Johnson,80,132,10,24
36,Female,William,Smith,90,121,13,26
22,Female,James,Garcia,91,233,12,26
63,Female,Mary,Williams,76,119,11,23
63,Male,David,Miller,79,203,8,25
82,Female,Patricia,Johnson,95,132,11,25
52,Male,Thomas,Miller,88,193,11,25
25,Female,John,Brown,87,152,9,25
63,Male,David,Miller,79,203,8,26
52,Male,Thomas,Miller,88,193,11,24
22,Female,James,Garcia,91,233,10,23
22,Female,James,Garcia,91,233,11,25
22,Female,James,Garcia,91,233,8,24
52,Male,Thomas,Miller,88,193,5,20
70,Female,Jessica,Jones,65,193,9,24
82,Female,Patricia,Johnson,95,132,8,27
82,Female,Patricia,Johnson,95,132,13,21
22,Female,James,Garcia,91,233,8,26
36,Female,William,Smith,90,121,8,21
25,Female,John,Brown,87,152,7,20
36,Female,William,Smith,90,121,10,24
82,Female,Patricia,Johnson,95,132,5,25
80,Female,Charles,Rodriguez,73,221,11,28
18,Female,Jennifer,Williams,77,116,9,25
35,Male,Susan,Garcia,66,134,14,25
20,Male,Elizabeth,Rodriguez,86,183,13,23
18,Male,Sarah,Johnson,92,289,7,24
80,Female,Charles,Rodriguez,73,221,11,25
25,Female,John,Brown,87,152,5,21
82,Female,Patricia,Johnson,95,132,14,25
20,Male,Elizabeth,Rodriguez,86,183,9,20
22,Female,James,Garcia,91,233,7,20
20,Male,Elizabeth,Rodriguez,86,183,11,21
63,Male,David,Miller,79,203,9,25
32,Female,Nancy,Garcia,60,152,9,27
25,Female,John,Brown,87,152,5,20
71,Female,Daniel,Brown,89,226,5,23
22,Female,James,Garcia,91,233,8,28
52,Male,Thomas,Miller,88,193,14,28
18,Female,Jennifer,Williams,77,116,5,24
28,Female,Michael,Johnson,80,132,9,24
32,Female,Nancy,Garcia,60,152,7,20
96,Female,Karen,Smith,94,196,6,21
18,Male,Joseph,Williams,72,258,12,28
22,Female,James,Garcia,91,233,14,26
27,Female,Linda,Garcia,77,206,11,24
18,Male,Sarah,Johnson,92,289,5,23
52,Male,Thomas,Miller,88,193,13,27
52,Male,Thomas,Miller,88,193,11,24
18,Male,Sarah,Johnson,92,289,11,20
71,Female,Daniel,Brown,89,226,9,27
27,Female,Linda,Garcia,77,206,8,23
82,Female,Patricia,Johnson,95,132,6,22
82,Female,Patricia,Johnson,95,132,14,20
18,Male,Joseph,Williams,72,258,13,25
27,Female,Linda,Garcia,77,206,11,22
18,Male,Joseph,Williams,72,258,13,27
70,Female,Jessica,Jones,65,193,7,24
18,Male,Sarah,Johnson,92,289,11,22
71,Female,Daniel,Brown,89,226,6,23
20,Male,Elizabeth,Rodriguez,86,183,11,21
32,Female,Nancy,Garcia,60,152,7,24
66,Male,Robert,Brown,91,292,7,20
20,Male,Elizabeth,Rodriguez,86,183,6,25
52,Male,Thomas,Miller,88,193,13,21
96,Female,Karen,Smith,94,196,6,27
35,Male,Susan,Garcia,66,134,6,23
70,Female,Jessica,Jones,65,193,12,21
18,Male,Joseph,Williams,72,258,10,25
18,Female,Jennifer,Williams,77,116,13,27
52,Male,Thomas,Miller,88,193,6,28
18,Male,Joseph,Williams,72,258,7,22
22,Female,James,Garcia,91,233,14,20
80,Female,Charles,Rodriguez,73,221,6,23
63,Male,David,Miller,79,203,12,25
96,Female,Karen,Smith,94,196,5,28
36,Female,William,Smith,90,121,8,22
18,Male,Joseph,Williams,72,258,5,22
82,Female,Patricia,Johnson,95,132,14,20
18,Male,Joseph,Williams,72,258,14,26
32,Female,Nancy,Garcia,60,152,12,24
18,Male,Joseph,Williams,72,258,6,22
32,Female,Nancy,Garcia,60,152,7,22
25,Female,John,Brown,87,152,13,21
35,Male,Susan,Garcia,66,134,7,22
20,Male,Elizabeth,Rodriguez,86,183,6,28
71,Female,Daniel,Brown,89,226,5,28
70,Female,Jessica,Jones,65,193,13,28
18,Male,Joseph,Williams,72,258,5,25
66,Male,Robert,Brown,91,292,7,25
63,Female,Mary,Williams,76,119,13,28
25,Female,John,Brown,87,152,11,28
25,Female,John,Brown,87,152,7,20
18,Male,Sarah,Johnson,92,289,6,25
80,Female,Charles,Rodriguez,73,221,11,20
36,Female,William,Smith,90,121,11,22
70,Female,Jessica,Jones,65,193,10,25
35,Male,Susan,Garcia,66,134,10,22
27,Female,Linda,Garcia,77,206,5,24
22,Female,James,Garcia,91,233,9,28
32,Female,Nancy,Garcia,60,152,7,25
35,Male,Susan,Garcia,66,134,12,21
18,Male,Sarah,Johnson,92,289,7,23
63,Male,David,Miller,79,203,8,20
70,Female,Jessica,Jones,65,193,14,21
35,Male,Susan,Garcia,66,134,11,23
20,Male,Elizabeth,Rodriguez,86,183,5,27
63,Female,Mary,Williams,76,119,14,25
96,Female,Karen,Smith,94,196,14,25
25,Female,John,Brown,87,152,14,24
32,Female,Nancy,Garcia,60,152,8,21
36,Female,William,Smith,90,121,11,28
70,Female,Jessica,Jones,65,193,11,21
36,Female,William,Smith,90,121,9,24
63,Female,Mary,Williams,76,119,10,24
18,Male,Joseph,Williams,72,258,8,20
52,Male,Thomas,Miller,88,193,9,23
36,Female,William,Smith,90,121,6,23
71,Female,Daniel,Brown,89,226,9,22
18,Female,Jennifer,Williams,77,116,8,25
82,Female,Patricia,Johnson,95,132,8,22
22,Female,James,Garcia,91,233,5,24
70,Female,Jessica,Jones,65,193,6,28
63,Male,David,Miller,79,203,10,27
25,Female,John,Brown,87,152,9,28
32,Female,Nancy,Garcia,60,152,10,21
66,Male,Robert,Brown,91,292,14,22
71,Female,Daniel,Brown,89,226,8,26
96,Female,Karen,Smith,94,196,10,21
36,Female,William,Smith,90,121,12,25
82,Female,Patricia,Johnson,95,132,6,28
80,Female,Charles,Rodriguez,73,221,8,21
25,Female,John,Brown,87,152,14,21
63,Male,David,Miller,79,203,9,22
18,Male,Sarah,Johnson,92,289,13,28
35,Male,Susan,Garcia,66,134,12,20
18,Male,Sarah,Johnson,92,289,13,22
20,Male,Elizabeth,Rodriguez,86,183,6,27
63,Female,Mary,Williams,76,119,11,28
66,Male,Robert,Brown,91,292,5,23
96,Female,Karen,Smith,94,196,8,26
66,Male,Robert,Brown,91,292,14,28
18,Female,Jennifer,Williams,77,116,13,23
96,Female,Karen,Smith,94,196,9,28
71,Female,Daniel,Brown,89,226,14,23
20,Male,Elizabeth,Rodriguez,86,183,11,22
28,Female,Michael,Johnson,80,132,8,25
82,Female,Patricia,Johnson,95,132,7,20
71,Female,Daniel,Brown,89,226,6,26
35,Male,Susan,Garcia,66,134,8,25
66,Male,Robert,Brown,91,292,11,23
22,Female,James,Garcia,91,233,12,25
27,Female,Linda,Garcia,77,206,7,26
32,Female,Nancy,Garcia,60,152,9,27
63,Female,Mary,Williams,76,119,7,28
35,Male,Susan,Garcia,66,134,9,23
18,Male,Sarah,Johnson,92,289,8,25
27,Female,Linda,Garcia,77,206,11,20
80,Female,Charles,Rodriguez,73,221,6,22
20,Male,Elizabeth,Rodriguez,86,183,5,27
35,Male,Susan,Garcia,66,134,5,23
27,Female,Linda,Garcia,77,206,7,23
22,Female,James,Garcia,91,233,9,24
18,Female,Jennifer,Williams,77,116,7,25
22,Female,James,Garcia,91,233,9,20
96,Female,Karen,Smith,94,196,6,27
32,Female,Nancy,Garcia,60,152,12,26
22,Female,James,Garcia,91,233,10,25
52,Male,Thomas,Miller,88,193,5,22
66,Male,Robert,Brown,91,292,11,24
22,Female,James,Garcia,91,233,8,22
82,Female,Patricia,Johnson,95,132,14,25
32,Female,Nancy,Garcia,60,152,10,20
18,Male,Joseph,Williams,72,258,9,22
80,Female,Charles,Rodriguez,73,221,10,24
66,Male,Robert,Brown,91,292,12,21
28,Female,Michael,Johnson,80,132,13,28
18,Male,Sarah,Johnson,92,289,7,20
36,Female,William,Smith,90,121,5,24
66,Male,Robert,Brown,91,292,6,28
96,Female,Karen,Smith,94,196,5,26
28,Female,Michael,Johnson,80,132,8,28
63,Female,Mary,Williams,76,119,9,24
27,Female,Linda,Garcia,77,206,7,24
82,Female,Patricia,Johnson,95,132,12,26
28,Female,Michael,Johnson,80,132,9,23
71,Female,Daniel,Brown,89,226,5,21
18,Male,Sarah,Johnson,92,289,12,21
70,Female,Jessica,Jones,65,193,13,21
35,Male,Susan,Garcia,66,134,7,24
63,Female,Mary,Williams,76,119,7,22
63,Male,David,Miller,79,203,13,27
18,Male,Sarah,Johnson,92,289,13,28
20,Male,Elizabeth,Rodriguez,86,183,14,24
82,Female,Patricia,Johnson,95,132,13,20
70,Female,Jessica,Jones,65,193,10,22
28,Female,Michael,Johnson,80,132,13,27
52,Male,Thomas,Miller,88,193,11,21
70,Female,Jessica,Jones,65,193,8,27
36,Female,William,Smith,90,121,9,22
63,Female,Mary,Williams,76,119,6,27
82,Female,Patricia,Johnson,95,132,8,20
70,Female,Jessica,Jones,65,193,12,21
28,Female,Michael,Johnson,80,132,13,25
52,Male,Thomas,Miller,88,193,8,25
96,Female,Karen,Smith,94,196,6,20
36,Female,William,Smith,90,121,12,28
71,Female,Daniel,Brown,89,226,14,22
36,Female,William,Smith,90,121,7,28
18,Male,Joseph,Williams,72,258,14,26
18,Male,Joseph,Williams,72,258,12,26
20,Male,Elizabeth,Rodriguez,86,183,12,24
22,Female,James,Garcia,91,233,8,20
96,Female,Karen,Smith,94,196,6,28
28,Female,Michael,Johnson,80,132,10,22
18,Female,Jennifer,Williams,77,116,11,28
25,Female,John,Brown,87,152,9,20
66,Male,Robert,Brown,91,292,7,24
70,Female,Jessica,Jones,65,193,7,24
27,Female,Linda,Garcia,77,206,5,24
80,Female,Charles,Rodriguez,73,221,12,24
27,Female,Linda,Garcia,77,206,9,27
32,Female,Nancy,Garcia,60,152,13,26
35,Male,Susan,Garcia,66,134,11,27
82,Female,Patricia,Johnson,95,132,9,20
22,Female,James,Garcia,91,233,13,27
25,Female,John,Brown,87,152,6,21
35,Male,Susan,Garcia,66,134,12,28
63,Male,David,Miller,79,203,14,28
36,Female,William,Smith,90,121,10,21
25,Female,John,Brown,87,152,14,24
52,Male,Thomas,Miller,88,193,14,27
18,Male,Sarah,Johnson,92,289,10,23
70,Female,Jessica,Jones,65,193,12,22
66,Male,Robert,Brown,91,292,12,28
96,Female,Karen,Smith,94,196,7,21
36,Female,William,Smith,90,121,11,21
22,Female,James,Garcia,91,233,9,25
63,Female,Mary,Williams,76,119,10,25
32,Female,Nancy,Garcia,60,152,9,22
32,Female,Nancy,Garcia,60,152,14,23
22,Female,James,Garcia,91,233,8,26
70,Female,Jessica,Jones,65,193,6,28
36,Female,William,Smith,90,121,9,22
63,Male,David,Miller,79,203,13,20
18,Male,Sarah,Johnson,92,289,9,27
52,Male,Thomas,Miller,88,193,6,22
35,Male,Susan,Garcia,66,134,12,23
27,Female,Linda,Garcia,77,206,9,28
36,Female,William,Smith,90,121,8,23
22,Female,James,Garcia,91,233,11,28
80,Female,Charles,Rodriguez,73,221,13,24
20,Male,Elizabeth,Rodriguez,86,183,14,22
82,Female,Patricia,Johnson,95,132,9,25
22,Female,James,Garcia,91,233,10,20
66,Male,Robert,Brown,91,292,8,24
96,Female,Karen,Smith,94,196,11,24
71,Female,Daniel,Brown,89,226,8,26
25,Female,John,Brown,87,152,10,24
20,Male,Elizabeth,Rodriguez,86,183,5,26
80,Female,Charles,Rodriguez,73,221,8,26
18,Female,Jennifer,Williams,77,116,6,22
20,Male,Elizabeth,Rodriguez,86,183,12,20
18,Female,Jennifer,Williams,77,116,10,28
82,Female,Patricia,Johnson,95,132,11,20
25,Female,John,Brown,87,152,13,20
22,Female,James,Garcia,91,233,6,20
35,Male,Susan,Garcia,66,134,6,24
63,Male,David,Miller,79,203,9,21
82,Female,Patricia,Johnson,95,132,12,20
36,Female,William,Smith,90,121,10,28
28,Female,Michael,Johnson,80,132,5,28
70,Female,Jessica,Jones,65,193,8,22
71,Female,Daniel,Brown,89,226,6,26
63,Male,David,Miller,79,203,6,24
28,Female,Michael,Johnson,80,132,13,24
63,Female,Mary,Williams,76,119,7,20
22,Female,James,Garcia,91,233,11,25
63,Female,Mary,Williams,76,119,13,25
18,Male,Joseph,Williams,72,258,7,23
96,Female,Karen,Smith,94,196,10,27
96,Female,Karen,Smith,94,196,8,22
36,Female,William,Smith,90,121,6,26
80,Female,Charles,Rodriguez,73,221,10,23
18,Male,Joseph,Williams,72,258,6,22
63,Male,David,Miller,79,203,11,24
18,Male,Joseph,Williams,72,258,7,25
63,Female,Mary,Williams,76,119,12,27
52,Male,Thomas,Miller,88,193,11,28
96,Female,Karen,Smith,94,196,5,20
32,Female,Nancy,Garcia,60,152,14,24
18,Male,Sarah,Johnson,92,289,5,28
32,Female,Nancy,Garcia,60,152,12,25
18,Male,Sarah,Johnson,92,289,13,25
63,Female,Mary,Williams,76,119,10,20
70,Female,Jessica,Jones,65,193,5,26
70,Female,Jessica,Jones,65,193,6,22
96,Female,Karen,Smith,94,196,13,20
52,Male,Thomas,Miller,88,193,10,21
25,Female,John,Brown,87,152,6,21
63,Male,David,Miller,79,203,14,22
80,Female,Charles,Rodriguez,73,221,7,27
80,Female,Charles,Rodriguez,73,221,7,27
20,Male,Elizabeth,Rodriguez,86,183,5,23
25,Female,John,Brown,87,152,7,23
22,Female,James,Garcia,91,233,13,20
82,Female,Patricia,Johnson,95,132,10,23
18,Male,Joseph,Williams,72,258,8,23
63,Male,David,Miller,79,203,14,22
52,Male,Thomas,Miller,88,193,6,21
20,Male,Elizabeth,Rodriguez,86,183,11,28
63,Female,Mary,Williams,76,119,12,20
18,Female,Jennifer,Williams,77,116,14,27
70,Female,Jessica,Jones,65,193,9,27
18,Male,Joseph,Williams,72,258,11,27
18,Male,Joseph,Williams,72,258,14,24
28,Female,Michael,Johnson,80,132,9,25
28,Female,Michael,Johnson,80,132,7,28
20,Male,Elizabeth,Rodriguez,86,183,12,20
52,Male,Thomas,Miller,88,193,12,24
35,Male,Susan,Garcia,66,134,8,21
82,Female,Patricia,Johnson,95,132,12,22
27,Female,Linda,Garcia,77,206,8,21
82,Female,Patricia,Johnson,95,132,13,21
70,Female,Jessica,Jones,65,193,12,25
52,Male,Thomas,Miller,88,193,5,27
25,Female,John,Brown,87,152,5,25
63,Female,Mary,Williams,76,119,10,24
25,Female,John,Brown,87,152,7,23
20,Male,Elizabeth,Rodriguez,86,183,13,26
36,Female,William,Smith,90,121,13,25
82,Female,Patricia,Johnson,95,132,8,22
63,Female,Mary,Williams,76,119,10,25
18,Male,Joseph,Williams,72,258,12,27
63,Male,David,Miller,79,203,5,24
63,Male,David,Miller,79,203,9,23
28,Female,Michael,Johnson,80,132,14,22
70,Female,Jessica,Jones,65,193,5,23
28,Female,Michael,Johnson,80,132,9,28
25,Female,John,Brown,87,152,10,25
82,Female,Patricia,Johnson,95,132,8,26
96,Female,Karen,Smith,94,196,9,26
22,Female,James,Garcia,91,233,11,27
82,Female,Patricia,Johnson,95,132,9,20
63,Male,David,Miller,79,203,7,26
18,Male,Joseph,Williams,72,258,10,26
96,Female,Karen,Smith,94,196,14,21
18,Male,Joseph,Williams,72,258,12,23
36,Female,William,Smith,90,121,6,22
63,Female,Mary,Williams,76,119,5,28
20,Male,Elizabeth,Rodriguez,86,183,11,20
80,Female,Charles,Rodriguez,73,221,6,26
18,Male,Sarah,Johnson,92,289,12,26
35,Male,Susan,Garcia,66,134,9,25
20,Male,Elizabeth,Rodriguez,86,183,10,25
18,Female,Jennifer,Williams,77,116,5,20
22,Female,James,Garcia,91,233,8,28
63,Male,David,Miller,79,203,5,25
96,Female,Karen,Smith,94,196,5,27
22,Female,James,Garcia,91,233,8,24
52,Male,Thomas,Miller,88,193,10,21
22,Female,James,Garcia,91,233,11,22
18,Male,Joseph,Williams,72,258,8,25
82,Female,Patricia,Johnson,95,132,8,27
18,Male,Sarah,Johnson,92,289,5,24
63,Male,David,Miller,79,203,9,26
25,Female,John,Brown,87,152,11,22
32,Female,Nancy,Garcia,60,152,8,23
71,Female,Daniel,Brown,89,226,5,26
70,Female,Jessica,Jones,65,193,13,26
28,Female,Michael,Johnson,80,132,13,21
82,Female,Patricia,Johnson,95,132,6,23
71,Female,Daniel,Brown,89,226,7,26
63,Male,David,Miller,79,203,10,26
32,Female,Nancy,Garcia,60,152,5,20
52,Male,Thomas,Miller,88,193,6,28
20,Male,Elizabeth,Rodriguez,86,183,9,25
18,Male,Sarah,Johnson,92,289,7,25
63,Female,Mary,Williams,76,119,10,25
66,Male,Robert,Brown,91,292,14,23
20,Male,Elizabeth,Rodriguez,86,183,11,22
18,Male,Joseph,Williams,72,258,12,27
35,Male,Susan,Garcia,66,134,7,25
20,Male,Elizabeth,Rodriguez,86,183,5,20
35,Male,Susan,Garcia,66,134,13,21
18,Male,Sarah,Johnson,92,289,5,28
36,Female,William,Smith,90,121,10,26
80,Female,Charles,Rodriguez,73,221,11,28
71,Female,Daniel,Brown,89,226,13,21
18,Female,Jennifer,Williams,77,116,9,21
36,Female,William,Smith,90,121,10,27
71,Female,Daniel,Brown,89,226,5,25
36,Female,William,Smith,90,121,12,25
32,Female,Nancy,Garcia,60,152,11,21
63,Male,David,Miller,79,203,5,26
63,Female,Mary,Williams,76,119,8,26
35,Male,Susan,Garcia,66,134,8,26
70,Female,Jessica,Jones,65,193,7,21
80,Female,Charles,Rodriguez,73,221,13,22
71,Female,Daniel,Brown,89,226,8,28
96,Female,Karen,Smith,94,196,10,21
22,Female,James,Garcia,91,233,12,28
25,Female,John,Brown,87,152,11,26
80,Female,Charles,Rodriguez,73,221,10,22
35,Male,Susan,Garcia,66,134,5,24
27,Female,Linda,Garcia,77,206,9,21
18,Male,Joseph,Williams,72,258,13,28
36,Female,William,Smith,90,121,6,26
82,Female,Patricia,Johnson,95,132,13,23
18,Male,Sarah,Johnson,92,289,8,24
22,Female,James,Garcia,91,233,12,22
82,Female,Patricia,Johnson,95,132,6,23
96,Female,Karen,Smith,94,196,5,23
82,Female,Patricia,Johnson,95,132,12,23
80,Female,Charles,Rodriguez,73,221,8,20
96,Female,Karen,Smith,94,196,7,28
63,Female,Mary,Williams,76,119,11,22
36,Female,William,Smith,90,121,8,23
52,Male,Thomas,Miller,88,193,12,22
32,Female,Nancy,Garcia,60,152,5,27
52,Male,Thomas,Miller,88,193,8,28
20,Male,Elizabeth,Rodriguez,86,183,7,23
63,Male,David,Miller,79,203,10,28
96,Female,Karen,Smith,94,196,6,23
63,Male,David,Miller,79,203,13,27
32,Female,Nancy,Garcia,60,152,9,22
80,Female,Charles,Rodriguez,73,221,14,20
52,Male,Thomas,Miller,88,193,6,24
63,Female,Mary,Williams,76,119,12,28
66,Male,Robert,Brown,91,292,13,27
70,Female,Jessica,Jones,65,193,8,23
25,Female,John,Brown,87,152,10,22
32,Female,Nancy,Garcia,60,152,6,22
22,Female,James,Garcia,91,233,6,23
18,Male,Sarah,Johnson,92,289,13,22
20,Male,Elizabeth,Rodriguez,86,183,13,25
18,Female,Jennifer,Williams,77,116,8,23
18,Male,Joseph,Williams,72,258,14,27
32,Female,Nancy,Garcia,60,152,10,25
71,Female,Daniel,Brown,89,226,7,20
82,Female,Patricia,Johnson,95,132,5,27
63,Female,Mary,Williams,76,119,7,20
32,Female,Nancy,Garcia,60,152,9,22
18,Male,Sarah,Johnson,92,289,5,22
35,Male,Susan,Garcia,66,134,11,27
27,Female,Linda,Garcia,77,206,7,28
71,Female,Daniel,Brown,89,226,6,22
18,Male,Sarah,Johnson,92,289,10,24
63,Male,David,Miller,79,203,12,27
35,Male,Susan,Garcia,66,134,12,24
66,Male,Robert,Brown,91,292,9,28
63,Male,David,Miller,79,203,9,20
80,Female,Charles,Rodriguez,73,221,11,27
18,Male,Sarah,Johnson,92,289,13,24
36,Female,William,Smith,90,121,6,23
82,Female,Patricia,Johnson,95,132,12,26
71,Female,Daniel,Brown,89,226,7,27
36,Female,William,Smith,90,121,13,21
